レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260713_松山_5R,20260713,松山,5,5,013075,平 総一,熊 本,54,76,A2,A2,追,,83.77,3.0,22.0,37.0,0,0,3,3,0,0,0,,
20260713_松山_5R,20260713,松山,5,6,014584,井上 嵩,神奈川,37,97,A2,A2,両,,79.33,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_松山_5R,20260713,松山,5,7,014334,高倉 俊宏,福 岡,39,93,A2,A2,両,,81.59,11.0,14.0,25.0,1,2,1,0,4,3,4,,
20260713_松山_6R,20260713,松山,6,1,014057,松田 優一,茨 城,41,90,A2,A2,追,,84.2,19.0,23.0,42.0,0,0,6,0,0,0,7,,
20260713_松山_6R,20260713,松山,6,2,014044,八尋 英輔,福 岡,46,89,A1,A1,追,,87.87,20.0,45.0,54.0,0,0,6,5,0,0,2,,
20260713_松山_6R,20260713,松山,6,3,015515,平山 優太,福 島,26,119,A2,A2,両,,81.31,10.0,20.0,33.0,1,0,3,2,3,6,6,,
20260713_松山_6R,20260713,松山,6,4,015419,黒滝 大翔,茨 城,31,117,A1,A2,両,,83.88,10.0,20.0,20.0,0,1,1,0,0,0,1,,
20260713_松山_6R,20260713,松山,6,5,015937,新垣 慶晃,沖 縄,25,127,A2,A3,逃,,77.05,45.0,75.0,85.0,8,7,0,0,11,7,7,,
20260713_松山_6R,20260713,松山,6,6,014566,安谷屋 将志,沖 縄,37,96,A2,A3,両,,74.72,40.0,56.0,68.0,0,0,12,2,0,0,8,,
20260713_松山_6R,20260713,松山,6,7,015742,堀越 翔己,福 岡,27,123,A2,A1,逃,,84.8,25.0,40.0,45.0,1,7,0,0,3,4,4,,
20260713_松山_7R,20260713,松山,7,1,014036,篠原 龍馬,高 知,44,89,A1,A1,両,,90.62,29.0,45.0,54.0,3,3,4,1,3,2,6,,
20260713_松山_7R,20260713,松山,7,2,015740,櫻木 雄太,福 岡,25,123,A1,A1,逃,,89.38,7.0,26.0,38.0,2,0,3,2,2,4,4,,
20260713_松山_7R,20260713,松山,7,3,014204,大崎 和也,青 森,39,92,A1,A1,追,,86.8,9.0,19.0,52.0,0,0,2,2,0,0,4,,
20260713_松山_7R,20260713,松山,7,4,014779,名川 豊,福 岡,35,99,A1,A1,追,,90.07,11.0,37.0,44.0,0,1,6,3,0,0,1,,
20260713_松山_7R,20260713,松山,7,5,014280,井上 公利,宮 城,44,93,A2,A2,逃,,85.76,23.0,32.0,44.0,8,2,1,0,14,15,0,,
20260713_松山_7R,20260713,松山,7,6,013968,越智 展孝,愛 媛,44,88,A2,A1,追,,83.83,12.0,20.0,29.0,0,0,4,1,0,0,0,,
20260713_松山_7R,20260713,松山,7,7,014784,萱島 大介,大 分,46,99,A2,A1,追,,83.95,8.0,29.0,41.0,0,1,4,2,0,0,1,,
20260713_松山_8R,20260713,松山,8,1,015165,寺沼 将彦,東 京,34,111,A1,A1,追,,86.66,11.0,38.0,55.0,0,0,4,3,1,0,0,,
20260713_松山_8R,20260713,松山,8,2,013435,中石 昌芳,広 島,50,81,A1,A1,追,,87.5,0.0,38.0,57.0,0,0,0,8,0,0,0,,
20260713_松山_8R,20260713,松山,8,3,012819,齊藤 竜也,神奈川,51,73,A1,S2,追,,100.55,6.0,24.0,37.0,0,1,3,3,0,0,1,,
20260713_松山_8R,20260713,松山,8,4,015833,野村 賢,山 口,22,125,A1,A2,逃,,87.38,33.0,47.0,57.0,7,2,1,0,14,15,8,,
20260713_松山_8R,20260713,松山,8,5,015602,比佐 宝太,福 島,25,121,A1,S2,逃,,99.23,0.0,23.0,30.0,1,2,0,0,3,4,0,,
20260713_松山_8R,20260713,松山,8,6,015800,川越 宏臣,東 京,30,125,A2,A2,逃,,86.22,14.0,40.0,51.0,5,5,1,0,13,10,1,,
20260713_松山_8R,20260713,松山,8,7,014320,在本 直樹,岡 山,49,93,A2,A2,両,,86.28,23.0,33.0,38.0,0,5,2,0,1,0,0,,
20260713_松山_9R,20260713,松山,9,1,016007,渡邊 諒馬,愛 媛,24,129,A3,A3,逃,,77.44,11.0,55.0,77.0,0,1,4,0,0,0,0,,
20260713_松山_9R,20260713,松山,9,2,015087,本馬 鎌,福 島,32,109,A3,A2,両,,79.41,0.0,4.0,16.0,0,0,0,1,2,2,2,,
20260713_松山_9R,20260713,松山,9,3,015923,右近 陸人,山 口,26,127,A3,A3,逃,,72.09,18.0,36.0,54.0,7,3,1,1,15,21,23,,
20260713_松山_9R,20260713,松山,9,4,016016,西原 裕太郎,佐 賀,26,129,A3,A3,逃,,77.08,33.0,66.0,75.0,1,3,1,3,1,1,1,,
20260713_松山_9R,20260713,松山,9,5,015467,倉松 涼,高 知,30,117,A3,A2,両,,81.83,0.0,16.0,16.0,0,1,0,0,0,0,1,,
20260713_松山_9R,20260713,松山,9,6,013063,赤松 秀展,高 知,54,76,A3,A3,追,,70.08,4.0,8.0,37.0,0,0,2,0,0,0,0,,
20260713_松山_9R,20260713,松山,9,7,011574,坂本 英一,栃 木,58,59,A3,A3,追,,77.33,0.0,33.0,66.0,0,0,0,1,0,0,0,,
20260713_松山_10R,20260713,松山,10,1,015410,村田 奈穂,熊 本,34,116,L1,L1,両,,54.0,25.0,48.0,61.0,0,11,2,2,4,0,0,,
20260713_松山_10R,20260713,松山,10,2,015681,三谷 尚子,愛 媛,40,122,L1,L1,追,,46.66,0.0,0.0,11.0,0,0,0,0,0,0,0,,
20260713_松山_10R,20260713,松山,10,3,015076,元砂 七夕美,奈 良,30,108,L1,L1,両,,53.38,4.0,38.0,61.0,0,0,1,7,0,1,1,,
20260713_松山_10R,20260713,松山,10,4,015486,岡本 二菜,東 京,28,118,L1,L1,両,,53.73,26.0,50.0,73.0,3,4,4,2,9,7,2,,
20260713_松山_10R,20260713,松山,10,5,015315,渡口 まりあ,山 口,31,114,L1,L1,両,,50.62,18.0,33.0,44.0,3,2,2,2,9,11,4,,
20260713_松山_10R,20260713,松山,10,6,015219,梅川 風子,東 京,35,112,L1,L1,逃,,56.27,66.0,72.0,77.0,6,7,0,0,11,7,2,,
20260713_松山_10R,20260713,松山,10,7,015504,西島 叶子,熊 本,31,118,L1,L1,両,,53.54,25.0,45.0,70.0,1,4,5,1,6,1,1,,
20260713_松山_11R,20260713,松山,11,1,014954,日野 博幸,愛 媛,42,103,A1,A1,逃,,91.95,38.0,52.0,66.0,5,3,3,0,9,8,3,,
20260713_松山_11R,20260713,松山,11,2,014679,小玉 拓真,岡 山,36,98,A1,S2,両,,94.84,5.0,10.0,26.0,0,0,1,1,2,2,0,,
20260713_松山_11R,20260713,松山,11,3,014565,中村 健志,熊 本,40,96,A1,S2,追,,97.77,3.0,21.0,42.0,0,0,4,2,0,0,12,,
20260713_松山_11R,20260713,松山,11,4,014258,片山 智晴,岡 山,42,92,A1,S2,追,,93.6,3.0,10.0,17.0,0,0,1,2,0,1,0,,
20260713_松山_11R,20260713,松山,11,5,013296,林 明宏,高 知,50,79,A1,A1,追,,86.42,19.0,38.0,47.0,0,0,7,1,0,0,0,,
20260713_松山_11R,20260713,松山,11,6,014561,高橋 義秋,大 分,39,96,A1,A2,両,,86.13,20.0,33.0,46.0,0,0,4,1,1,1,3,,
20260713_松山_11R,20260713,松山,11,7,015926,諸隈 健太郎,高 知,25,127,A2,A2,逃,,91.23,38.0,61.0,66.0,10,2,0,1,12,12,0,,
20260713_熊本_1R,20260713,熊本,1,1,014072,伊藤 之人,東 京,43,90,A3,A3,両,,72.35,18.0,40.0,53.0,0,0,9,4,1,4,9,,
20260713_熊本_1R,20260713,熊本,1,2,015215,照屋 将貴,沖 縄,31,111,A3,A2,追,,80.05,5.0,10.0,25.0,0,0,1,1,0,1,1,,
20260713_熊本_1R,20260713,熊本,1,3,015368,井坂 泰誓,大 阪,32,115,A3,A3,両,,72.66,26.0,43.0,56.0,3,8,1,1,3,5,7,,
20260713_熊本_1R,20260713,熊本,1,4,014388,水野 悟志,静 岡,42,94,A3,A3,追,,68.62,0.0,12.0,29.0,0,0,2,1,0,0,0,,
20260713_熊本_1R,20260713,熊本,1,5,014840,石貞 有基,兵 庫,40,100,A3,A2,両,,79.77,7.0,14.0,25.0,0,0,2,2,0,0,7,,
20260713_熊本_1R,20260713,熊本,1,6,013105,松本 一成,新 潟,51,77,A3,A3,逃,,67.4,9.0,21.0,40.0,4,3,0,0,6,7,5,,
20260713_熊本_1R,20260713,熊本,1,7,016018,田中 衛太,長 崎,20,129,A3,A3,逃,,76.58,41.0,58.0,66.0,1,4,0,2,3,1,1,,
20260713_熊本_2R,20260713,熊本,2,1,016004,松本 悠平,高 知,23,129,A3,A3,逃,,72.33,0.0,14.0,42.0,0,0,1,0,1,0,1,,
20260713_熊本_2R,20260713,熊本,2,2,014578,大越 啓介,栃 木,37,97,A3,A2,追,,80.06,12.0,25.0,41.0,0,0,4,4,0,0,0,,
20260713_熊本_2R,20260713,熊本,2,3,014213,岡田 哲夫,福 島,43,92,A3,A3,追,,67.18,0.0,17.0,23.0,0,0,1,2,0,0,3,,
20260713_熊本_2R,20260713,熊本,2,4,015890,中 秀平,神奈川,27,127,A3,A3,逃,,74.0,23.0,46.0,66.0,11,2,1,0,15,18,19,,
20260713_熊本_2R,20260713,熊本,2,5,013061,小磯 知也,徳 島,52,76,A3,A2,追,,78.16,8.0,12.0,12.0,0,0,3,0,0,0,2,,
20260713_熊本_2R,20260713,熊本,2,6,013212,岡田 浩太,岡 山,50,78,A3,A3,追,,65.9,0.0,9.0,14.0,0,0,1,1,0,0,1,,
20260713_熊本_2R,20260713,熊本,2,7,014006,青木 亮太,群 馬,43,89,A3,A3,追,,70.8,0.0,10.0,35.0,0,0,1,1,0,0,0,,
20260713_熊本_3R,20260713,熊本,3,1,013776,小塚 潤,愛 知,47,86,A3,A3,追,,71.45,12.0,25.0,45.0,0,1,3,2,0,0,0,,
20260713_熊本_3R,20260713,熊本,3,2,015739,楠本 政明,福 岡,30,123,A3,A3,逃,,71.11,16.0,22.0,38.0,2,2,0,0,9,8,2,,
20260713_熊本_3R,20260713,熊本,3,3,014069,渡邊 政幸,埼 玉,43,90,A3,A2,追,,78.55,0.0,3.0,18.0,0,0,0,1,0,0,4,,
20260713_熊本_3R,20260713,熊本,3,4,015164,菱沼 元樹,埼 玉,31,111,A3,A3,逃,,73.79,17.0,41.0,55.0,7,4,0,1,17,15,1,,
20260713_熊本_3R,20260713,熊本,3,5,014652,原 清孝,沖 縄,49,98,A3,A2,両,,76.45,8.0,12.0,12.0,1,1,1,0,1,1,0,,
20260713_熊本_3R,20260713,熊本,3,6,012966,石川 英昭,静 岡,55,75,A3,A3,追,,68.85,7.0,25.0,44.0,0,0,5,2,1,0,2,,
20260713_熊本_3R,20260713,熊本,3,7,015989,松木 一将,愛 知,33,129,A3,A3,逃,,70.44,0.0,11.0,44.0,1,0,0,0,2,2,2,,
20260713_熊本_4R,20260713,熊本,4,1,016020,飯田 怜治,熊 本,26,129,A3,A3,逃,,73.91,16.0,25.0,50.0,0,2,1,0,0,0,2,,
20260713_熊本_4R,20260713,熊本,4,2,013543,内海 雅夫,群 馬,47,83,A3,A3,追,,73.0,21.0,39.0,65.0,0,1,6,2,0,0,1,,
20260713_熊本_4R,20260713,熊本,4,3,014780,古川 大輔,広 島,42,99,A3,A3,両,,73.61,19.0,47.0,66.0,4,3,2,1,6,4,3,,
20260713_熊本_4R,20260713,熊本,4,4,013728,伊狩 知人,奈 良,48,85,A3,A3,追,,70.41,0.0,20.0,45.0,0,0,2,3,0,0,9,,
20260713_熊本_4R,20260713,熊本,4,5,014275,喜納 隆志,沖 縄,42,92,A3,A2,追,,79.6,0.0,10.0,30.0,0,0,0,2,0,0,0,,
20260713_熊本_4R,20260713,熊本,4,6,014694,前島 恭平,長 野,37,98,A3,A3,逃,,67.55,7.0,18.0,25.0,4,1,0,0,9,10,2,,
20260713_熊本_4R,20260713,熊本,4,7,012910,塩川 真一郎,広 島,51,74,A3,A2,追,,82.6,0.0,6.0,26.0,0,0,0,1,0,0,0,,
20260713_熊本_5R,20260713,熊本,5,1,014610,山村 慮太,大 阪,39,97,A3,A3,両,,73.4,26.0,40.0,66.0,0,1,9,2,0,1,3,,
20260713_熊本_5R,20260713,熊本,5,2,015295,篠田 樹,大 分,29,113,A3,A3,逃,,68.9,13.0,36.0,53.0,8,1,1,1,12,13,7,,
20260713_熊本_5R,20260713,熊本,5,3,012586,佐藤 和典,神奈川,55,70,A3,A2,追,,82.58,12.0,12.0,33.0,0,0,3,0,0,0,3,,
20260713_熊本_5R,20260713,熊本,5,4,015990,児玉 東次郎,岐 阜,19,129,A3,A3,逃,,72.22,11.0,22.0,33.0,1,1,0,0,3,4,7,,
20260713_熊本_5R,20260713,熊本,5,5,015523,邊見 祐太,新 潟,30,119,A3,A3,逃,,77.33,48.0,70.0,81.0,11,4,3,1,18,14,5,,
20260713_熊本_5R,20260713,熊本,5,6,014274,吉成 晃一,熊 本,40,92,A3,A3,両,,68.74,9.0,12.0,38.0,1,1,1,1,3,0,1,,
20260713_熊本_5R,20260713,熊本,5,7,013421,富澤 洋祐,静 岡,50,81,A3,A3,追,,70.03,7.0,19.0,42.0,0,0,4,1,0,0,0,,
20260713_熊本_6R,20260713,熊本,6,1,015935,佐藤 魁皇,熊 本,23,127,A3,A3,逃,,77.61,47.0,71.0,85.0,10,2,2,1,13,11,11,,
20260713_熊本_6R,20260713,熊本,6,2,014425,前川 裕希,北海道,49,95,A3,A3,追,,69.28,0.0,13.0,36.0,0,0,2,1,0,0,5,,
20260713_熊本_6R,20260713,熊本,6,3,014015,米倉 剛志,千 葉,43,89,A3,A3,逃,,71.35,17.0,35.0,58.0,4,1,0,1,7,5,4,,
20260713_熊本_6R,20260713,熊本,6,4,012248,中井 大介,福 岡,56,65,A3,A2,追,,80.69,15.0,15.0,30.0,0,0,2,0,0,0,0,,
20260713_熊本_6R,20260713,熊本,6,5,012876,湯浅 弘光,千 葉,53,74,A3,A3,追,,73.7,20.0,37.0,58.0,0,0,7,2,0,0,1,,
20260713_熊本_6R,20260713,熊本,6,6,015160,牧田 賢也,福 島,29,111,A3,A3,逃,,65.7,5.0,5.0,11.0,0,1,0,0,1,1,3,,
20260713_熊本_6R,20260713,熊本,6,7,013331,橋本 大祐,岐 阜,49,80,A3,A3,追,,70.77,0.0,27.0,50.0,0,0,1,5,0,1,1,,
20260713_熊本_7R,20260713,熊本,7,1,014360,関根 崇人,福 島,39,94,A3,A3,両,,72.22,4.0,27.0,54.0,0,0,3,3,0,1,3,,
20260713_熊本_7R,20260713,熊本,7,2,012299,増成 富夫,岡 山,55,66,A3,A3,逃,,70.18,22.0,40.0,48.0,4,3,3,1,5,8,0,,
20260713_熊本_7R,20260713,熊本,7,3,014342,南部 亮太,長 崎,41,93,A3,A2,追,,83.38,11.0,22.0,38.0,0,0,2,2,0,0,4,,
20260713_熊本_7R,20260713,熊本,7,4,011790,廣川 貞治,東 京,58,61,A3,A3,追,,68.19,3.0,9.0,29.0,0,0,2,1,0,0,0,,
20260713_熊本_7R,20260713,熊本,7,5,011427,川口 秀人,徳 島,60,57,A3,A2,追,,72.2,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260713_熊本_7R,20260713,熊本,7,6,013531,伊藤 司,福 島,48,83,A3,A3,逃,,66.93,9.0,22.0,29.0,4,0,2,1,4,7,0,,
20260713_熊本_7R,20260713,熊本,7,7,016019,沢田 桂太郎,大 分,28,129,A3,A3,逃,,78.41,25.0,66.0,83.0,1,4,3,0,1,2,6,,
